epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
43,33583,0.34989052698035245,0.0016936917005824677,0.21440268829751105,92.4257012243918,99.85914242557618,0.9289223621091404,7.574298775608199,0.1408575744238192,0.008607516622847053,0.002786490567930185,0.32057493443489077,90.73,99.66,0.906674179401362,9.269999999999996,0.3400000000000034
44,34364,0.3506072660414419,0.002385709716171675,0.21159679447414018,92.5418008762804,99.84795134443021,0.9307719757985414,7.458199123719595,0.15204865556978575,0.008195793552763142,0.0029477693472698234,0.2663636455535889,92.33,99.79,0.9229356772010062,7.670000000000002,0.20999999999999375
45,35145,0.35097375783053314,0.0027389969013717204,0.20939444991904246,92.62589028489117,99.86083046574905,0.9301551704989616,7.37410971510883,0.13916953425095357,0.008391509390181037,0.0032782448325187536,0.3053149006724358,91.14,99.78,0.9104504246049208,8.86,0.21999999999999886
46,35926,0.35062582117342,0.002466567499842137,0.20713636030117466,92.71160521366838,99.8658945862676,0.930276059265994,7.288394786331622,0.13410541373239937,0.007810455978296365,0.002856739007743301,0.3200062528371811,90.51,99.69,0.9039472445843938,9.489999999999995,0.3100000000000023
47,36707,0.35082170081047026,0.002620370989419739,0.2047699139132695,92.75755741837388,99.8593299855954,0.9315563655976881,7.242442581626122,0.14067001440460558,0.00812213284194849,0.002882618812998389,0.2611183626890182,92.08,99.78,0.9214456180038288,7.920000000000002,0.21999999999999886
48,37488,0.35131186865050723,0.003219735454505598,0.19916908032762867,92.98569292173495,99.86933318661971,0.9328204732000579,7.014307078265048,0.1306668133802873,0.008203383463962823,0.0031270828975993358,0.42326704416275024,88.12,99.59,0.8799265132811496,11.879999999999995,0.4099999999999966
49,38269,0.35060461504663915,0.0024476316918484228,0.19965052221175497,92.9629356394046,99.86995838668373,0.9309660702859397,7.037064360595394,0.13004161331626563,0.008168859846273045,0.002910424189962399,0.2830135675519705,91.5,99.8,0.9198446606008065,8.5,0.20000000000000284
50,39050,0.3505797001524863,0.0024205716410305987,0.20153861427047645,92.92217259523048,99.85926746558899,0.93334460157309,7.077827404769522,0.14073253441101485,0.007842984169152132,0.0027525166797030503,0.3038954742670059,91.34,99.84,0.9113716206492052,8.659999999999997,0.1599999999999966
51,39831,0.35079810286606167,0.0026947032474219875,0.1980913432312607,93.02839408610755,99.8596425856274,0.935004026808648,6.971605913892446,0.14035741437260185,0.008108997041252768,0.002926662469365794,0.42126129870414736,88.92,99.6,0.883626608211674,11.079999999999998,0.4000000000000057
52,40612,0.35052029637765336,0.002403619194763418,0.19488105785564333,93.15087077864916,99.87658550736235,0.935767288083582,6.849129221350836,0.12341449263765014,0.008527278900146484,0.003261965551194112,0.3311576528072357,90.63,99.68,0.9056712944406645,9.370000000000005,0.3199999999999932
53,41393,0.35077291597324817,0.002610214846387563,0.19513913669483915,93.11710997519207,99.87727322743278,0.9355394865289639,6.882890024807935,0.1227267725672192,0.008212886798154018,0.003135078272242455,0.3078291631221771,91.24,99.77,0.914160094790662,8.760000000000005,0.23000000000000398
54,42174,0.35090440610917367,0.002690258465716842,0.1960312808731454,93.13330265685019,99.87258422695263,0.9347482556212723,6.866697343149809,0.12741577304737461,0.00828784742173116,0.003351551711938943,0.279998843562603,92.06,99.73,0.9202393465859119,7.939999999999998,0.269999999999996
55,42955,0.3509311944666043,0.002702510311112056,0.19532971813912275,93.0999169734315,99.8776483474712,0.9366651288459901,6.900083026568495,0.1223516525288062,0.007858774464601164,0.0030356516503984004,0.2981704499721527,91.17,99.7,0.9120522012300813,8.829999999999998,0.29999999999999716
56,43736,0.3504760634731239,0.0023183227348571854,0.18980795175562137,93.29929327384762,99.88383782810499,0.9356004347860136,6.700706726152376,0.11616217189501299,0.008203404724218284,0.002786413119856719,0.3518145347952843,89.82,99.41,0.8985890619761653,10.180000000000007,0.5900000000000034
57,44517,0.3508525230515171,0.002655357465853917,0.19038744449195727,93.27559819142125,99.88590098831627,0.9349169927717158,6.724401808578747,0.11409901168373437,0.00837103120840279,0.003201311560952739,0.26560961565971375,92.06,99.79,0.9190464412551029,7.939999999999998,0.20999999999999375
58,45298,0.3511904720765528,0.0031208512725048577,0.19142309264321639,93.26053086987837,99.8839003481114,0.936350193865348,6.739469130121634,0.11609965188860372,0.007826269052590535,0.002837064159903557,0.2617054102420807,92.14,99.76,0.9206699057175786,7.859999999999999,0.23999999999999488
59,46079,0.35099149421906806,0.0027937693724101086,0.18452382060996092,93.49885713428297,99.88283750800257,0.9393020758531178,6.5011428657170285,0.11716249199743345,0.008088445967170083,0.002555816796175234,0.30520504944324495,91.58,99.78,0.9190379099457321,8.420000000000002,0.21999999999999886
60,46860,0.35069192295343105,0.002470083334381846,0.18763466679256185,93.38400788252241,99.87946142765685,0.9380192674194862,6.615992117477589,0.12053857234315046,0.008608977506115178,0.0031159470795066495,0.2784681185126305,91.79,99.74,0.9174382750918514,8.209999999999994,0.2600000000000051
61,47641,0.35032745848544583,0.0020939906946980846,0.1867075027294562,93.42389564660691,99.88727642845711,0.93793728844124,6.576104353393092,0.1127235715428867,0.008040593687895756,0.0028991031039292646,0.24988850169181823,92.66,99.75,0.928896620475766,7.340000000000003,0.25
