epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
48,37488,0.017473823129749176,0.0005634719369964013,0.24339837460240848,91.49327784891165,99.82794494238156,0.917217757422784,8.506722151088354,0.17205505761843654,0.0077904121131654,0.0028089201374418417,0.39715131750106814,87.9,99.4,0.8808811431569771,12.099999999999994,0.5999999999999943
49,38269,0.017687078016820852,0.0006185112170464861,0.24050302587917,91.56129961587708,99.8139404609475,0.9181109634348072,8.438700384122924,0.1860595390524935,0.007716754439530099,0.002490777118950133,0.4094220380306244,86.6,99.38,0.8673087147537081,13.400000000000006,0.6200000000000045
50,39050,0.017430371420026285,0.0005900691932355853,0.24348069223242594,91.45726632522407,99.83394686299616,0.9195011006637864,8.542733674775931,0.16605313700384272,0.007681365225725113,0.002687332736458748,0.4076525855541229,87.18,99.75,0.871583068024155,12.819999999999993,0.25
51,39831,0.018752799907200773,0.0006182401342062272,0.24364682366158075,91.53529129321383,99.81794174135723,0.922188234191003,8.464708706786169,0.18205825864276903,0.00764308157999804,0.0025545290321301504,0.3643335866928101,88.57,99.56,0.8848646500974834,11.430000000000007,0.4399999999999977
52,40612,0.017738793784616545,0.0005679567095259546,0.24084640937295673,91.57930537772087,99.82394366197182,0.9177182589382689,8.420694622279129,0.17605633802817522,0.007767932430194442,0.0024362384893332318,0.3517349711894989,88.68,99.54,0.8875800221524958,11.319999999999993,0.45999999999999375
53,41393,0.01820338001324486,0.0006095837997260686,0.23720138795702467,91.75336107554418,99.83994878361075,0.9192774958997061,8.246638924455823,0.1600512163892489,0.007742497571714365,0.00267069354938094,0.48443121757507324,84.87,99.4,0.8524903735774467,15.129999999999995,0.5999999999999943
54,42174,0.018745813418594732,0.000624534262585121,0.2399824711275925,91.61931818181819,99.80993918053777,0.918682536947689,8.380681818181813,0.1900608194622322,0.007848618136849374,0.0027189907754302783,0.40086253242492675,87.19,99.43,0.8714488418603423,12.810000000000002,0.5699999999999932
55,42955,0.01854432773956416,0.0005759380843666849,0.228036921628764,92.08746798975672,99.84194942381562,0.9226052120906126,7.912532010243282,0.15805057618437957,0.007735755033553785,0.0026877260511847818,0.3529353420257568,88.38,99.62,0.8875553568149529,11.620000000000005,0.37999999999999545
56,43736,0.017974098879610226,0.0006005263359079593,0.23155953971700083,91.92541613316261,99.85195262483995,0.9236732852314882,8.074583866837386,0.14804737516004707,0.007643087654356744,0.0026056538721558396,0.33334185976982117,89.27,99.61,0.8886407398464061,10.730000000000004,0.39000000000000057
57,44517,0.017669418251926555,0.000656762593229052,0.23085119898184162,91.98543533930858,99.84395006402049,0.9235811856952911,8.01456466069142,0.15604993597951022,0.007701354421627749,0.002660043679984512,0.3864070761203766,87.78,99.48,0.8725043636320128,12.219999999999999,0.519999999999996
